Ticker,Date,Close,High,Low,Open,Volume
AAPL,2015-03-23,28.260190963745117,28.402369291693496,28.106904265372904,28.240197930861452,150838800
AAPL,2015-03-24,28.144672393798828,28.444578063759085,28.115791307952733,28.264635678722573,131369200
AAPL,2015-03-25,27.40934944152832,28.173559452025806,27.40934944152832,28.111356626966685,206620800
AAPL,2015-03-26,27.60039520263672,27.74257353801557,27.23606300636597,27.27160843766041,190291600
AAPL,2015-03-27,27.380462646484375,27.70258505848325,27.304931149287167,27.67370566747833,158184800
AAPL,2015-03-30,28.073583602905273,28.080247947451227,27.547078350082643,27.558186720925512,188398800
AAPL,2015-03-31,27.642608642578125,28.10024511430692,27.627057938050438,28.011383219191703,168362400
AAPL,2015-04-01,27.60262680053711,27.79590133678939,27.347149432819737,27.72925447741963,162485600
AAPL,2015-04-02,27.840322494506836,27.893638947918962,27.58928923541274,27.77589766980492,128880400
AAPL,2015-04-06,28.291284561157227,28.326829980786606,27.62038086719218,27.65148226191844,148776000
AAPL,2015-04-07,27.993610382080078,28.462353501011048,27.986946036985735,28.35572058970243,140049200
AAPL,2015-04-08,27.902524948120117,28.080248717080543,27.762568624120924,27.958063414057815,149316800
AAPL,2015-04-09,28.115787506103516,28.120231531740174,27.693696595176334,27.95805849398561,129936000
AAPL,2015-04-10,28.23575210571289,28.260189163168846,27.826989862630114,27.98027485633653,160752000
AAPL,2015-04-13,28.180219650268555,28.56232629417243,28.126903193051565,28.51789280584231,145460400
AAPL,2015-04-14,28.05803871154785,28.277970601609738,27.971398824708327,28.21354576615731,102098400
AAPL,2015-04-15,28.16466522216797,28.242418731765728,27.993607501052892,28.08246938126436,115881600
AAPL,2015-04-16,28.029157638549805,28.235760836901022,28.015828946688366,28.053594703562297,113476000
AAPL,2015-04-17,27.713695526123047,28.022489272545602,27.649270699868765,27.891419301645175,207828000
AAPL,2015-04-20,28.346837997436523,28.462357282518674,27.807003939378056,27.895865840541138,188217200
AAPL,2015-04-21,28.193552017211914,28.480129054206348,28.14023386134807,28.457915698279347,129740400
AAPL,2015-04-22,28.57342529296875,28.628963751952003,28.062472487262376,28.21131515056167,150618000
AAPL,2015-04-23,28.80669403076172,28.9733094454926,28.466798855894666,28.502344291255753,183083600
AAPL,2015-04-24,28.942203521728516,29.019958725725385,28.70894129953666,28.98885732208639,178103600
AAPL,2015-04-27,29.468708038330078,29.575344331297668,29.135477249853828,29.39317653982719,387816800
AAPL,2015-04-28,29.004409790039062,29.888581275967137,28.784479620133364,29.870811948737703,475696000
AAPL,2015-04-29,28.577871322631836,29.233224506626065,28.502339826670195,28.91554612607042,253544400
AAPL,2015-04-30,27.80255699157715,28.577873518344195,27.675929354283394,28.577873518344195,332781600
AAPL,2015-05-01,28.64674949645996,28.908892904800165,27.835888982378957,28.013611115028205,234050400
AAPL,2015-05-04,28.591203689575195,29.00663375040625,28.49345543996789,28.768927471606737,203953200
AAPL,2015-05-05,27.94695472717285,28.535661067838543,27.942510701073854,28.469014235548403,197085600
AAPL,2015-05-06,27.77145767211914,28.15800495791627,27.404903422444445,28.11579517734717,288564000
AAPL,2015-05-07,27.94322967529297,28.126156702399538,27.66660698885533,27.833918356403263,175763600
AAPL,2015-05-08,28.469694137573242,28.469694137573242,28.132840211539968,28.259996743595362,222201600
AAPL,2015-05-11,28.1796932220459,28.456314180575312,28.02576623369674,28.418390682627546,168143200
AAPL,2015-05-12,28.079313278198242,28.30462472292589,27.845076653188137,28.01908022514789,192640000
AAPL,2015-05-13,28.110544204711914,28.37378085400866,28.079312882081744,28.141775527342084,138776800
AAPL,2015-05-14,28.766407012939453,28.766407012939453,28.367091955646405,28.422862424226732,180814000
AAPL,2015-05-15,28.72624969482422,28.88686889308668,28.601324408166477,28.79317492809337,152832000
AAPL,2015-05-18,29.043012619018555,29.161245670301515,28.634772621511306,28.63923520947215,203531600
AAPL,2015-05-19,29.016246795654297,29.196942480597627,28.920319866685343,29.154556400631645,178532800
AAPL,2015-05-20,29.01401710510254,29.219251943727052,28.853397943751535,29.000632742316288,145819600
AAPL,2015-05-21,29.310718536376953,29.36425939557472,28.962711461487057,29.016252320684828,158921600
AAPL,2015-05-22,29.567258834838867,29.663185774227095,29.312945731377887,29.357564812372207,182384000
AAPL,2015-05-26,28.915864944458008,29.649806051808497,28.804324032431605,29.580651230985488,282790400
AAPL,2015-05-27,29.455730438232422,29.504808724983548,29.011799668019176,29.076491916576888,183332800
AAPL,2015-05-28,29.397720336914062,29.43564383573585,29.246026341626916,29.415567289999302,122933200
AAPL,2015-05-29,29.063100814819336,29.324106149911614,28.978328629351232,29.275027874530984,203538000
AAPL,2015-06-01,29.1210994720459,29.310720381846835,29.011791558077427,29.063099423898514,128451200
AAPL,2015-06-02,28.99172019958496,29.147876821742443,28.848947944475402,28.969410651865722,134670400
AAPL,2015-06-03,29.02739906311035,29.210327749922353,28.978320800987998,29.14786512612257,123934000
AAPL,2015-06-04,28.857864379882812,29.13002447267988,28.757478241644847,28.906942652613985,153800400
AAPL,2015-06-05,28.69947624206543,28.93148325289006,28.634784008714654,28.88909716029949,142507200
AAPL,2015-06-08,28.509845733642578,28.82439178943828,28.293456183538332,28.755233593914166,210699200
AAPL,2015-06-09,28.42508316040039,28.57231796852488,28.02353693293006,28.26446398862062,224301600
AAPL,2015-06-10,28.750782012939453,28.85339772951078,28.521006340947945,28.53662199807562,156349200
AAPL,2015-06-11,28.68609619140625,29.04079553965776,28.661557050108144,28.81771367475103,141563600
AAPL,2015-06-12,28.36931610107422,28.628091842543252,28.355931735818686,28.596860522294136,147544800
AAPL,2015-06-15,28.313547134399414,28.38493325615415,28.04361830832747,28.130620091029197,175955600
AAPL,2015-06-16,28.465240478515625,28.521010934665533,28.190850787366475,28.338083906573015,125976400
AAPL,2015-06-17,28.3983154296875,28.527701587513736,28.273388457264044,28.49200938252072,131672400
AAPL,2015-06-18,28.52770233154297,28.62362758155856,28.380469216390665,28.38270051112941,141628800
AAPL,2015-06-19,28.24216079711914,28.51432091610068,28.197545109605183,28.489781777374187,218867600
AAPL,2015-06-22,28.46746826171875,28.56785438961377,28.34923518158224,28.440697833356523,136157200
AAPL,2015-06-23,28.338083267211914,28.467471131035477,28.304620653881102,28.438471107204354,121075600
AAPL,2015-06-24,28.57901382446289,28.956022667693063,28.358163285862766,28.378239833926724,221123600
AAPL,2015-06-25,28.44293212890625,28.822170543166646,28.44293212890625,28.746323541106253,127752400
AAPL,2015-06-26,28.275611877441406,28.552232771522696,28.222072733872473,28.480846679437892,176267200
AAPL,2015-06-29,27.780376434326172,28.213155673337432,27.76922336545233,27.987842577545283,196645600
AAPL,2015-06-30,27.981155395507812,28.135082410490618,27.853998814167916,28.012386717101517,177482800
AAPL,2015-07-01,28.24216079711914,28.31800950826813,28.106080737628375,28.30908603036946,120955200
AAPL,2015-07-02,28.206470489501953,28.262240953644767,28.0570043520948,28.204239194381984,108844000
AAPL,2015-07-06,28.108308792114258,28.1596183586215,27.851764363536425,27.87184261198854,112241600
AAPL,2015-07-07,28.03915786743164,28.141775312716643,27.6108394280941,28.083773555997496,187787200
AAPL,2015-07-08,27.343141555786133,27.80492090486777,27.336449372781665,27.769228694850813,243046400
AAPL,2015-07-09,26.78543472290039,27.675530730197355,26.595815511598627,27.62868375107428,314380000
AAPL,2015-07-10,27.50152015686035,27.628676696865487,27.039740964001833,27.20259140392783,245418000
AAPL,2015-07-13,28.032455444335938,28.05476328047001,27.73352499380722,27.891912842931568,165762000
AAPL,2015-07-14,28.021305084228516,28.190847729085604,27.894148526080468,28.117230326479085,127072400
AAPL,2015-07-15,28.29123306274414,28.36485046328007,28.014612114584335,28.04584342960339,134596800
AAPL,2015-07-16,28.668237686157227,28.681625451984694,28.409463712129085,28.496465468239993,144889600
AAPL,2015-07-17,28.915864944458008,28.915864944458008,28.62362829958219,28.795402257211233,184658800
AAPL,2015-07-20,29.462421417236328,29.663193719656736,29.156796969560496,29.217030021870166,235600800
AAPL,2015-07-21,29.167945861816406,29.652032967835815,29.072022320033117,29.636419011620063,307025600
AAPL,2015-07-22,27.934310913085938,27.99677356186341,27.213755753021168,27.213755753021168,461802400
AAPL,2015-07-23,27.920923233032227,28.351469539872234,27.898613687990725,28.15292684325403,203998000
AAPL,2015-07-24,27.77368927001953,28.050310276957866,27.63984050549965,27.95661631199189,168649200
AAPL,2015-07-27,27.38776206970215,27.575151736743496,27.24276020711003,27.459148204294163,177822000
AAPL,2015-07-28,27.52383804321289,27.642072853388193,27.33868140119759,27.52383804321289,134472400
AAPL,2015-07-29,27.43682861328125,27.550600801647835,27.27620945369995,27.47252251628997,148046800
AAPL,2015-07-30,27.298519134521484,27.343134811532963,27.15128433682144,27.287364364279124,134513200
AAPL,2015-07-31,27.05982208251953,27.358750867204524,26.972820319694556,27.34982739127645,171540000
AAPL,2015-08-03,26.42180633544922,27.343133466033592,26.216569806150336,27.10443603161213,279904000
AAPL,2015-08-04,25.574100494384766,26.256730339924655,25.26401689121604,26.194267700722214,496554400
AAPL,2015-08-05,25.74363899230957,26.1987260496658,25.007468402061168,25.19708758379818,397250400
AAPL,2015-08-06,25.799667358398438,26.106673490467628,25.573336055247093,25.987905206506685,211612000
AAPL,2015-08-07,25.887052536010742,26.050640103544993,25.65847992994324,25.676407662488877,154681600
AAPL,2015-08-10,26.828245162963867,26.888749139404773,26.113392450836592,26.113392450836592,219806400
AAPL,2015-08-11,25.432151794433594,26.48314180457779,25.396298032277432,26.400227308211978,388331200
AAPL,2015-08-12,25.824316024780273,25.864652581979026,24.567161986716236,25.217027981725828,404870000
AAPL,2015-08-13,25.80414581298828,26.084260288357925,25.667449812233247,26.00358718267682,194143200
AAPL,2015-08-14,25.985654830932617,26.0640865281702,25.548677010835526,25.618144841291276,171718000
AAPL,2015-08-17,26.254566192626953,26.36437057079755,25.88257340784908,26.003583047125638,163538800
AAPL,2015-08-18,26.10666275024414,26.31730933155057,25.996858381336235,26.090976411828727,138242800
AAPL,2015-08-19,25.77277183532715,26.1111488736232,25.698821207216227,26.017030824945476,193146000
AAPL,2015-08-20,25.243919372558594,25.62487441307107,25.015344980504512,25.564370432635133,274006400
AAPL,2015-08-21,23.69992446899414,25.07584654572496,23.67527425999058,24.74643167057096,513102000
AAPL,2015-08-24,23.108327865600586,24.381168302303,20.616428500878023,21.259572048945763,648825200
AAPL,2015-08-25,23.24725341796875,24.898808508281267,23.193471932777783,24.898808508281267,414406400
AAPL,2015-08-26,24.58060646057129,24.625424093615674,23.540821644856987,23.997966972895647,387098400
AAPL,2015-08-27,25.304420471191406,25.376129707463,24.65455455578336,25.149798445605093,338464400
AAPL,2015-08-28,25.3873348236084,25.391815902863165,24.99517456601919,25.13635164326541,212657600
AAPL,2015-08-31,25.26856803894043,25.665209398967942,25.098257952693018,25.104980426809615,224917200
AAPL,2015-09-01,24.139142990112305,25.071362985786642,24.058469892160893,24.683685546442884,307383600
AAPL,2015-09-02,25.17445182800293,25.17445182800293,24.455117931311904,24.70162008162507,247555200
AAPL,2015-09-03,24.732990264892578,25.273050126560126,24.65903962729395,25.208063358035563,212935600
AAPL,2015-09-04,24.486486434936523,24.75091457032204,24.316178063434936,24.41925998608582,199985200
AAPL,2015-09-08,25.1677303314209,25.223753238727728,24.721788467969912,25.042239566152308,219374400
AAPL,2015-09-09,24.683687210083008,25.55092050698643,24.59853131779331,25.492657928736982,340043200
AAPL,2015-09-10,25.225988388061523,25.385093200258346,24.627664296486913,24.71057708457534,251571200
AAPL,2015-09-11,25.5935001373291,25.5935001373291,25.04447642895034,25.051198903061266,199662000
AAPL,2015-09-14,25.839996337890625,26.19406140070157,25.73915582327062,26.124593566615918,233453600
AAPL,2015-09-15,26.057369232177734,26.113392128431876,25.64055874727226,25.978937519358556,173364800
AAPL,2015-09-16,26.086502075195312,26.115633365585964,25.869132965490092,26.050646601160878,148694000
AAPL,2015-09-17,25.52851104736328,26.104426309438182,25.48369341758183,25.918431607130465,256450400
AAPL,2015-09-18,25.423194885253906,25.61367413959176,25.069131407185214,25.145321741173582,297141200
AAPL,2015-09-21,25.81759262084961,25.853448096928165,25.470251672175387,25.472491357167897,200888000
AAPL,2015-09-22,25.411983489990234,25.586774634919642,25.214781821099262,25.407500701324746,201384800
AAPL,2015-09-23,25.618152618408203,25.70778960375562,25.38957992997141,25.463528861425985,143026800
AAPL,2015-09-24,25.770540237426758,25.882586064546008,25.181179802265632,25.378379842509396,200878000
AAPL,2015-09-25,25.705549240112305,26.149251395054904,25.550925476927503,26.093228490675873,224607600
AAPL,2015-09-28,25.19685935974121,25.67417383915858,25.19685935974121,25.51282761803632,208436000
AAPL,2015-09-29,24.43942642211914,25.43663494850679,24.17051721819608,25.28425261036825,293461600
AAPL,2015-09-30,24.717302322387695,24.995175406974322,24.365478604986556,24.688169322360896,265892000
AAPL,2015-10-01,24.555959701538086,24.564923571343716,24.04727077558962,24.441672498620512,255716400
AAPL,2015-10-02,24.735227584838867,24.876406372152566,24.101049723055393,24.204131643026145,232079200
AAPL,2015-10-05,24.824867248535156,24.957082181965,24.441670816553575,24.62318446599663,208258800
AAPL,2015-10-06,24.943635940551758,25.039995398838375,24.598534664587667,24.791253581160905,192787200
AAPL,2015-10-07,24.824867248535156,25.046717454485915,24.517862849816233,25.03999498001517,187062400
AAPL,2015-10-08,24.538026809692383,24.69265053942736,24.248948480471036,24.69265053942736,247918400
AAPL,2015-10-09,25.125150680541992,25.161004447325563,24.535788681322458,24.65007587545633,211064400
AAPL,2015-10-12,25.00861930847168,25.266324960425933,24.972765545678314,25.2618438812079,121868800
AAPL,2015-10-13,25.051197052001953,25.1990966005633,24.80245527017863,24.83382795350022,132197200
AAPL,2015-10-14,24.697132110595703,24.99069152478597,24.551472245882195,24.939151420302792,177849600
AAPL,2015-10-15,25.066890716552734,25.12067223086072,24.759884557581096,24.858485425215335,150694000
AAPL,2015-10-16,24.883127212524414,25.09825490656156,24.76884003736367,25.04895448944583,156930400
AAPL,2015-10-19,25.037755966186523,25.042237046059405,24.674726947885187,24.82935070359038,119036800
AAPL,2015-10-20,25.494901657104492,25.584538642829024,24.833832093042265,24.950358977705847,195871200
AAPL,2015-10-21,25.492664337158203,25.900511035845174,25.479217676757816,25.546445849709382,167180800
AAPL,2015-10-22,25.88258171081543,25.88258171081543,25.56885310571736,25.620394929783124,166616400
AAPL,2015-10-23,26.684823989868164,26.718438066579125,26.068572185671435,26.151484970584445,237467600
AAPL,2015-10-26,25.833280563354492,26.471941310810404,25.75260744686708,26.460737756104727,265335200
AAPL,2015-10-27,25.669687271118164,26.115628968824417,25.54419484280834,25.86016474322925,279537600
AAPL,2015-10-28,26.72739601135254,26.7341201933811,26.008062405738933,26.203022652182554,342205600
AAPL,2015-10-29,27.00975799560547,27.04561346922825,26.503310543623737,26.599669991881104,204909200
AAPL,2015-10-30,26.778945922851562,27.164383744411797,26.76774065909424,27.112841924684606,197461200
AAPL,2015-11-02,27.155414581298828,27.195751129404943,26.80359090991662,27.0702604062672,128813200
AAPL,2015-11-03,27.46690559387207,27.673069442414718,27.047853713081217,27.068022844831653,182076000
AAPL,2015-11-04,27.339170455932617,27.747017028773147,27.254016278195074,27.59239330450581,179544400
AAPL,2015-11-05,27.21314239501953,27.61148327358103,27.046605283344793,27.422439708246415,158210800
AAPL,2015-11-06,27.244653701782227,27.4134418290614,27.145632501339545,27.255906930401487,132169200
AAPL,2015-11-09,27.13437843322754,27.413440980934922,27.01735275741527,27.22214811933713,135485600
AAPL,2015-11-10,26.279190063476562,26.571756889393924,26.119404147383882,26.308447776269453,236511600
AAPL,2015-11-11,26.13064956665039,26.4254655769582,25.928103495178785,26.1891632577425,180872000
AAPL,2015-11-12,26.042882919311523,26.290438494586024,26.02712942953046,26.164410576337538,130102400
AAPL,2015-11-13,25.282209396362305,26.00912433211974,25.266455906955873,25.925854906970567,183249600
AAPL,2015-11-16,25.696298599243164,25.709801096849837,24.980637037068714,25.066155716913013,152426800
AAPL,2015-11-17,25.586029052734375,25.892098314595156,25.502759628683492,25.86284060822513,110467600
AAPL,2015-11-18,26.396211624145508,26.44122110260724,25.99337043900729,26.051884134608777,186698800
AAPL,2015-11-19,26.731536865234375,26.94983644140062,26.276934951724414,26.474979060688888,173183200
AAPL,2015-11-20,26.848562240600586,26.988092643508082,26.74728834619848,26.826055786065844,137148400
AAPL,2015-11-23,26.49972915649414,26.94533045320488,26.407457513189943,26.841805584180257,129930000
AAPL,2015-11-24,26.754043579101562,26.85981774995822,26.3579553319384,26.40521580289531,171212800
AAPL,2015-11-25,26.562740325927734,26.832802262006307,26.537984605528838,26.828300285387783,85553200
AAPL,2015-11-27,26.513240814208984,26.64827270150355,26.465980340456596,26.62126598064428,52185600
AAPL,2015-11-30,26.623512268066406,26.873318811641276,26.499733632240492,26.553745347418406,156721200
AAPL,2015-12-01,26.407459259033203,26.738284199871483,26.299435839780674,26.72478170171524,139409600
AAPL,2015-12-02,26.16891098022461,26.580754422891076,26.12390149974809,26.407464317353075,133546400
AAPL,2015-12-03,25.92585563659668,26.283687358901076,25.705306778699796,26.229675638987786,166278000
AAPL,2015-12-04,26.787803649902344,26.83731511393135,25.905604688845578,25.946113912414603,231108000
AAPL,2015-12-07,26.619003295898438,26.97458390447494,26.5132291652585,26.776539856192326,128336800
AAPL,2015-12-08,26.607755661010742,26.69102335444192,26.299435460545904,26.44796808912663,137238000
AAPL,2015-12-09,26.020370483398438,26.486225505715844,25.89884286231549,26.474972280485513,185445600
AAPL,2015-12-10,26.144149780273438,26.317439849550986,25.99561715217966,26.114893795785594,116850800
AAPL,2015-12-11,25.47125244140625,25.968614558600958,25.39698525707814,25.923605080402936,187544800
AAPL,2015-12-14,25.313716888427734,25.35872636544817,24.70832963559441,25.246200955895596,257274800
AAPL,2015-12-15,24.865861892700195,25.385730397420048,24.834354918717334,25.192186576096002,213292400
AAPL,2015-12-16,25.057157516479492,25.203440893124053,24.48552994368631,24.99639455045869,224954000
AAPL,2015-12-17,24.526039123535156,25.261954549588157,24.526039123535156,25.2101921054981,179091200
AAPL,2015-12-18,23.862138748168945,24.647565648243024,23.812627291848816,24.51028622435749,385813200
AAPL,2015-12-21,24.154705047607422,24.163707286494162,23.758615121598442,24.143451819748623,190362400
AAPL,2015-12-22,24.1322078704834,24.24248232664674,23.95666673269015,24.170466109988755,131157600
AAPL,2015-12-23,24.442768096923828,24.49677980942645,24.12544563734299,24.141199125031314,130629600
AAPL,2015-12-24,24.312240600585938,24.53054017780593,24.294236122320022,24.53054017780593,54281600
AAPL,2015-12-28,24.03993034362793,24.235725189970832,23.895897945284286,24.213218732665815,106816800
AAPL,2015-12-29,24.472023010253906,24.627308608515364,24.04892813303589,24.07143286917491,123724800
AAPL,2015-12-30,24.152448654174805,24.463018099766103,24.120941683622114,24.43601310615015,100855200
AAPL,2015-12-31,23.68885040283203,24.08718960898984,23.58982749004638,24.082689347954826,163649200
AAPL,2016-01-04,23.7091064453125,23.713608423784326,22.955186449441953,23.092467603803655,270597600
AAPL,2016-01-05,23.114973068237305,23.821632614269546,23.047458842063293,23.79912787221154,223164000
AAPL,2016-01-06,22.662612915039062,23.03844902348601,22.475822072099724,22.631105943121526,273829600
AAPL,2016-01-07,21.706151962280273,22.534339089007176,21.70165170114115,22.208016070870872,324377600
AAPL,2016-01-08,21.8209228515625,22.304782359296947,21.77591338354117,22.178754475236307,283192000
AAPL,2016-01-11,22.174253463745117,22.293530104496217,21.906442481454086,22.273276358105072,198957600
AAPL,2016-01-12,22.496082305908203,22.660370178573043,22.24402474087501,22.628863197569107,196616800
AAPL,2016-01-13,21.917695999145508,22.77288967617828,21.89744225248481,22.577094873452022,249758400
AAPL,2016-01-14,22.397056579589844,22.613106875133813,21.546364765015802,22.04597785408347,252680400
AAPL,2016-01-15,21.85918426513672,21.989714145273158,21.46084509223923,21.649886945952915,319335600
AAPL,2016-01-19,21.75341796875,22.201268720326865,21.49235813478439,22.14725699216228,212350800
AAPL,2016-01-20,21.782669067382812,22.09774055868971,21.024247186087106,21.40233263225508,289337600
AAPL,2016-01-21,21.672395706176758,22.027974714138363,21.36632643874029,21.84343310144887,208646000
AAPL,2016-01-22,22.82465362548828,22.833655864278438,22.13824965850337,22.196761635137154,263202000
AAPL,2016-01-25,22.379053115844727,22.84940848500449,22.32729067401783,22.847157496142078,207178000
AAPL,2016-01-26,22.502830505371094,22.703125593310077,22.07073335276125,22.48932800591499,300308000
AAPL,2016-01-27,21.024250030517578,21.746663054200553,21.006245550406682,21.61388387663656,533478800
AAPL,2016-01-28,21.17502784729004,21.271799754940478,20.792442193975056,21.107513640999823,222715200
AAPL,2016-01-29,21.90644073486328,21.90644073486328,21.23353942538852,21.332562311853426,257666000
AAPL,2016-02-01,21.70164680480957,21.76466074854957,21.469844775908342,21.71064904205831,163774000
AAPL,2016-02-02,21.26280403137207,21.613882790889953,21.217792833355904,21.474350652542302,149428800
AAPL,2016-02-03,21.68364715576172,21.793921581847044,21.172782526467135,21.37982887826044,183857200
AAPL,2016-02-04,21.85787582397461,22.02305515087919,21.538833187512928,21.690435019918965,185886800
AAPL,2016-02-05,21.274091720581055,21.930280836238957,21.19942327595188,21.839771695058854,185672400
AAPL,2016-02-08,21.498104095458984,21.65423060804116,21.052347960750858,21.072711612963058,216085600
AAPL,2016-02-09,21.49357032775879,21.70852969885396,21.253722632367094,21.33518066595632,177324800
AAPL,2016-02-10,21.330663681030273,21.801309921553056,21.292197849935643,21.70401287881343,169374400
AAPL,2016-02-11,21.201688766479492,21.432487206495896,20.95052667215973,21.222054147101463,200298800
AAPL,2016-02-12,21.267305374145508,21.38270458064832,21.045559774862276,21.312560811165437,161405600
AAPL,2016-02-16,21.866926193237305,21.91444310662527,21.40759430416859,21.50036492754937,196231600
AAPL,2016-02-17,22.201807022094727,22.22217067140794,21.756050950844866,21.873711619396975,179452800
AAPL,2016-02-18,21.78094482421875,22.37603960702868,21.742477269354197,22.364725315659374,156084000
AAPL,2016-02-19,21.731168746948242,21.89408490559,21.676863936173927,21.722117657432722,141496800
AAPL,2016-02-22,21.921222686767578,21.925749091843294,21.70400185371191,21.792247763193348,137123200
AAPL,2016-02-23,21.425697326660156,21.835249115154625,21.394019383147793,21.812622259262714,127770400
AAPL,2016-02-24,21.74473762512207,21.808093505328504,21.11570177690352,21.265042117091483,145022800
AAPL,2016-02-25,21.894081115722656,21.894081115722656,21.552409882510005,21.733428188848517,110330800
AAPL,2016-02-26,21.92801856994629,22.179178881360585,21.853348401686738,21.993635925463597,115964400
